Review,Rating
"ukuran barangnya kecil skl ..uk 40 yg dipesan tp datangnya pas dipakai spt uk 37/38..
pelayanan saya sarankan lbh ramah..
untuk servicenya smg bs lbh ditingkatkan lagi..... ",bintang 3
Sepatunya nyaman.,bintang 3
lumayan laa tapi ya ada dent2 yg gk keliat di foto,bintang 3
Kurang bagus ,bintang 3
"ok sipp gan,
barang lumayan.
pengiriman cepat.",bintang 3
"KW nya keterlaluan..kotak nya Nike..dan kualitas barangnya pun pas passan.. sandalnya terlihat buruk,,karena warna putih nya sudah menjadi warna kekuningan..mngkn stok la... ",bintang 3
"Produk sesuai foto, namun sepertinya stok lama sehingga kualitas sudah getas, pemakaian 1x 6 jam sudah pecah-pecah. Seller komunikatif, packing aman, kirim cepat.",bintang 3
"sepatu keren, kualitas sesuai harganya",bintang 3
Thank's Gan barang dah sampek sesuai jadwal,bintang 3
"ada cacat dibagian depan seperti goresan, tidak terlalu terlihat tapi cukup mengganggu",bintang 3
bagian sol menguning,bintang 3
harga sesuai kwalitas...cpt sampe,bintang 3
Ada harga ada rupa,bintang 3
"Sesuai harga lah, jgn berharap  banyak",bintang 3
"proses cepat
owner baik
transaksi menyenangkan",bintang 3
Barang telah diterima sesuai pesanan. Tks,bintang 3
"Solnya keras. Pesan nomor 40, kekecilan.gak muat. seperti bkn nmr 40",bintang 3
"Fast respon.. Barang sesuai and cukup memuaskan dengan harga yang terjangkau, Thank's Gan..",bintang 3
warna aga luntur,bintang 3
"Salah kirim ukuran pdhl pesennya 42, kualitas barang kurang oke: banyak defectnya seperti lem tidak rapi, jahitan kelebihan. Pas dipakai tengahnya agak keras, sepatunya r... ",bintang 3
pengiriman lama,bintang 3
"barang biasa tak ORI tak kecewa , Eman Eman harganya",bintang 3
model bagus outsole bawah bahannya kurang proper untuk pemakaian harian dan bobot juga lumayan sedikit agak berat,bintang 3
,bintang 3
kulitnya agak kaku,bintang 3
Biasa aja,bintang 3
"paket sdh sya terima dan saya sdh buka,alhammdulilah kondisi baik hanya sdikit kcewa,tdk bgitu sesuai asli sma gambar",bintang 3
,bintang 3
Barang tidak sebagus picturenya..,bintang 3
"Sekelas official kenapa packingnya alakadar, harga barangnya lumayan mahal masak proteksinya cuma selembar plastik alhasil box sepatu penyok lumayan parah (box masih saya... ",bintang 3
Boks packing jelek tdk sesuai deskripsi. Saya menyangsikan kualitasnya...☹,bintang 3
"sdh ditrma dgn baik, bahan kulitnya asli, kualitas rapi, model dpn melebar",bintang 3
"Barang terlihat bagus, cuma ternyata bukan ori spt yg diinfokan.",bintang 3
tidak sebagus di gambarnya kawan.....,bintang 3
👍👍👍👍👍👍👍👍👍,bintang 5
"Barang lumayan bagus tp lem ny agak kurang kuat, baru bbrp hari pake udh agak ngeletek lem nya",bintang 3
"warna custom yang saya inginkan  berbeda dari kenyataannya.gambar pertama adalah contoh untuk ditiru bntuk dan warnanya,realitanya gambar kedua.",bintang 3
kekecilan,bintang 3
barang sudah sampai dengan selamat,bintang 3
Thank you.................. ,bintang 3
mesennya ukuran 39 yang datang 39.5 jadi sedikit kebesaran,bintang 3
"Barang tidak sesuai deskripsi, dideskripsi size 43, yang dateng size 43 1/3. Seller bilang 1/3 bukan masalah, tapi buat saya masalah. even yeezy tidak ada size 43. Harusn... ",bintang 3
sepatu tidak sesuai deskripsi dan tdk sama spt yg dipromosi,bintang 3
"mas, sepetu yang saya beli kemaren sudah sampai, namun setelah saya coba saja ternyata sepatunya kebesaran mas, pas jalan selangkah dua langkah aja sepatunya mau lepas da... ",bintang 3
Sepatunya nyaman. Ukuran sesuai. solan'y g rapih...,bintang 3
yah barang sudah diterima walaupun telat satu hari .,bintang 3
"Lama bgt sampenya hampir 2 minggu dari order, beberapa kali ganti nomor resi pengiriman, gak jelas trackingnya. Mohon diperbaiki lagi deh",bintang 3
"Saya merasa lebih bagus foto etalase daripada aslinya, di foto kelihatan sangar. aslinya bisa di lihat dari foto saya... sepatu kiri dan kanan hampir sama bentuknya 😅",bintang 3
pengiriman cepat tp warna biru sepatu msh blm kering,bintang 3
,bintang 3
Produk sesuai harga . Lumayan juga,bintang 3
packingnya aja yg kurang rapi next mungkin lebih baiklah ya...,bintang 3
"Barang sebenernya bagus, cuma pelayanan dari penjual kurang memuaskan. tiba tiba ganti jasa pengiriman tanpa konfirmasi, ditanya di chat pun gaada jawaban.",bintang 3
"standart laah"" harga menentukan kwalitas,,.",bintang 3
,bintang 3
"Barang lumayan bagus tp lem ny agak kurang kuat, baru bbrp hari pake udh agak ngeletek lem nya",bintang 3
Ukuran nya lbh kecil dr biasanya,bintang 3
"warna custom yang saya inginkan  berbeda dari kenyataannya.gambar pertama adalah contoh untuk ditiru bntuk dan warnanya,realitanya gambar kedua.",bintang 3
"kasih 3 bintang karna proses nya lama, kelengkapan, paper tidak ada,  kualitas ok semoga awet",bintang 3
barang sudah sampai dengan selamat,bintang 3
gak sesuai description jualannya.,bintang 3
mesennya ukuran 39 yang datang 39.5 jadi sedikit kebesaran,bintang 3
Sepatunya nyaman. Ukuran sesuai. solan'y g rapih...,bintang 3
ukuran yg dikirim tidak sesuai permintaan,bintang 3
"Bahan sepatunya sudah pas lah ya sama harganya, ukuran pas, talinya juga bagus. tapi yg bikin kecewa packing asal no kardus, ada tanahnya bikin noda walaupun dikit. pengi... ",bintang 3
"Ada sedikit cacat di bagian lidah sepatu , tulisan snickers nya terkelupas",bintang 3
Terima kasih,bintang 3
warna tdk sesuai pic...lainx oke,bintang 3
"Mantap gk nyesal makasih gan,",bintang 3
"Barang yg dikirim ada yg tdk sesuai gbr/ pesanan.
Satu sandal minta warna hitam biru yg dtg hitam abu2 & ukuran hrs nya no 42 dikirim no 41",bintang 3
lumayan,bintang 3
Barang sudah diterima dengan baik.. good shop..!!,bintang 3
bahannya tidak sesuai ekspektasi... mungkin perlu lebih detil disampaikan bahan yang dipakai di bagian deskripsi,bintang 3
"barangnya bagus, sesuai pesanan, enak dipake",bintang 3
ya benr lah ya. harga sesuai kualitas. kurang model. alas bawahnya g da pinknya. tapi gpp lah. thanx,bintang 3
Thank you.................. ,bintang 3
"katanya ori, ternyata saat dipakai kurang nyaman. Sol tidak seempuk yg ori. Harusnya kalau KW/ Premium diberitahukan sejak awal Namun bahannya Ringan dipakai",bintang 3
,bintang 3
,bintang 3
utk ukuran 46 nya kurang lebar ,bintang 3
"kualitas kurang tidak standar karena saya beli pertama warna hijau putih sangat puas, rapih, yang kedua ini warna hitam kuning kualitasnya kurang bagus, size agak ngaco,... ",bintang 3
"Seller kurang responsif, paket 2x gagal pick up dengan keterangan paket belum siap di pick up. Produk sebenernya bagus,cuma resleting sepatunya harus disesuaikan. Overall... ",bintang 3
"pengiriman terlambat,",bintang 3
"mas, sepetu yang saya beli kemaren sudah sampai, namun setelah saya coba saja ternyata sepatunya kebesaran mas, pas jalan selangkah dua langkah aja sepatunya mau lepas da... ",bintang 3
yah barang sudah diterima walaupun telat satu hari .,bintang 3
gak double box,bintang 3
Mantaap.....thks,bintang 3
Warna sesuai di paketkan dengan rapi,bintang 3
tidak sesuai dengan foto,bintang 3
Barang sudah diterima dengan baik.. good shop..!!,bintang 3
pengiriman cepat tp warna biru sepatu msh blm kering,bintang 3
ya benr lah ya. harga sesuai kualitas. kurang model. alas bawahnya g da pinknya. tapi gpp lah. thanx,bintang 3
barang sudah sampai dengan selamat,bintang 3
,bintang 3
"Barang tidak sesuai deskripsi, dideskripsi size 43, yang dateng size 43 1/3. Seller bilang 1/3 bukan masalah, tapi buat saya masalah. even yeezy tidak ada size 43. Harusn... ",bintang 3
"mas, sepetu yang saya beli kemaren sudah sampai, namun setelah saya coba saja ternyata sepatunya kebesaran mas, pas jalan selangkah dua langkah aja sepatunya mau lepas da... ",bintang 3
yah barang sudah diterima walaupun telat satu hari .,bintang 3
Mantaap.....thks,bintang 3
"Barang sesuai penampilan, design luar bagus, outsole dan midsole bagus tapi sepatunya ada banyak masalah.

1: Sepatunya warna dan design bagus tapi insole dalamnya luar b... ",bintang 3
tidak sesuai dengan foto,bintang 3
"Ada sedikit kekurangan dalam bordiran , tolong lain kali d cek teliti sebelum barang dikirim..
🙏",bintang 3
"Cara kemasnya kurang rapi , diterima kurang nyaman...mohon diperbaiki ya..biar konsumen puas..",bintang 3
"Ukuran ngepas, ya agak sempit si karna di kasih 43 yasudah lah, cuma pake plastik packingny ke Sumatera :)",bintang 3
Warna produk tidak sesuai dengan yang saya pesan,bintang 3
,bintang 3
"Saya merasa lebih bagus foto etalase daripada aslinya, di foto kelihatan sangar. aslinya bisa di lihat dari foto saya... sepatu kiri dan kanan hampir sama bentuknya 😅",bintang 3
"barang udah sampe ok bgt.
mkasih.",bintang 3
"tolong untuk LBH teliti lagi pastikan sesuai pesanan,pesan size 43 yg dikirim 42",bintang 3
"Sepatu nya ga ada masalah, tapi box nya aga rusak. Padahal butuh box nya jg.",bintang 3
,bintang 3
,bintang 3
,bintang 3
Warna tidak sesuai,bintang 3
Ternyata lebih mirip kaos kaki ketimbang sepatu pantai. alasnya licin dan nyaris tidak berkaret.  yaa.. ada harga ada barang memang.,bintang 3
"Ukuran sepatu di box dan di dalam sepatu berbeda. Bar code tdk dapat discan. Apakah ini KW? Bila iya, tolong disertakan dideskripsi agar buyer tidak terkecoh. Terima kasi... ",bintang 3
👍,bintang 3
,bintang 3
"Admin nya super ramah, pengiriman cepat banget, bahannya super kuat...",bintang 3
mancap sihh sehari nyampe ,bintang 5
Jahitannya.,bintang 3
"Kondisi bagus, hanya kardusnya sedikit sobek",bintang 3
warna model suka tapi lampu baru dipake gada setengah jam mati kasian anakku sedih,bintang 3
barang nyampe om. model ok. cuma bahan kok agak beda sama foto ya. makasi,bintang 3
"Lem nya asal aja kurang rapih, kaya sendal harga 100 ke bawah kualitasnya.. masih syukur di kasih bintang 3 juga.",bintang 3
"finishing nya tidak rapi,jahitan nya tidak simetris",bintang 3
lumayan lah,bintang 3
"cukup bagus meskipun telat pengiriman, 
",bintang 3
"Bagus, barang sesuai pic, cepat, cuma bonus kaos kaki nya ketinggalan :(",bintang 3
"warna tidak sesuai,, harusnya coklat tua d kasih coklat muda...",bintang 3
"brg sesuai pesanan, makasih",bintang 3
,bintang 3
"Katanya double box ternyata ngga jadinya boxnya hancur, kalo sepatunya normal aja",bintang 3
mkasih barang sudah sampaai. top!!,bintang 3
"Kemasan cuma dus coklat polos biasa, sepatu besinya cuma ujung dikit doang. Dipikir dusnya kuning brand cat .. padahal digambar ada dus kuning ..",bintang 3
"Pengirimannya lama,  paking nya kurang bagus, sehingga dus sepatunya basah",bintang 3
"agk lambat dr perkiraan dtg tgl 27-29 agustus. entah kendala dimana?barang sih bagus n pas, sesuai dg bayangan saya.",bintang 3
"kualitas barang kurang dengan harga 150
di pakai terasa keras",bintang 3
good..................................................................................,bintang 3
gua kira bahan nya tebel kayak sport ... ternyata tipis wkwkw ... malah bawahnya yg tebel ... its okay lah ... i like it .. but still ... a little dissapointed,bintang 3
yayayayyayayyayayayayayayyayayyayayayayay,bintang 3
"Barangg yahh tidak sesuaii gambar,,, bahan yahh jelekk, kayak bekas di pake",bintang 3
"Katanya free kaos kaki tapi gk ada, tapi barang sesuai pesanan dan sesuai gambar",bintang 3
terima kasih pesanan sudah di terima pengirimannya cepat,bintang 3
barang sudah sampai... cuma warna beda dengan di gambar..,bintang 3
"pedagang ramah, cm agak kurang fast respons",bintang 3
lumayan lah sampe pas pada tempat tujuanny,bintang 3
recsel gan. gak usah ragu dah kalo mau tranksaksi sm agan ini. proses cepat,bintang 3
Bagian ujung jarinya sempit bgt jadi ga nyaman dipake,bintang 3
"lain banget sm yg difoto , warnany ktuaan, ya sesuai harga sih😭😭😭 makasih",bintang 3
Sesuai keterangan pengiriman tepat waktu,bintang 3
"barang sudah di terima dengan baik, namun dari segi kualitas banyak bagian cetakannya keluar garis. overall ok",bintang 3
ngga ada kardus yg lebih bagus????,bintang 3
"Barang sdh di terima, tdk ada box sepatu ya,  sejauh ini msh OK,  sukses terus gan",bintang 3
Slow respon balas chat dari customer,bintang 3
so so la,bintang 3
,bintang 3
"produk nya lumayan..tapi warna nya gk sesuai seperti yg di inginkan..padahal sebelumnya udah di tanya atas ke tersediaan barang nya yg seperti saya inginkan, kata nya rea... ",bintang 3
Sesuai harga,bintang 3
harga tdk sesuai sepatu nya,bintang 3
"Baru di Pake hari ini..... Udh jebol atas nya. 
saya nilai barang nya y, klo Toko OK.",bintang 3
"Kanan sama kiri kurang presisi dibeberapa bagian, selain itu overal oke lah.",bintang 3
"maaf ya seller , saya kasih bintang 3 dulu. Supaya next bisa lebih teliti lg pas cek barabg sblum dikirim. 

Buat pelayanan , TOP , sangat memuaskan. After sales sama che... ",bintang 3
sesuai gambar enggak sihh ? .kecewa sih sangat makasih lo yang di gambar nya bagus banget yang dateng kek gini .,bintang 3
Terima kasih.. barang sesuai dng yg di pesan..,bintang 3
"Fast respon, barang sesuai deskripsi cm talinya tipis.pengiriman ada terlambat notif brg sudah di kirim tp sampai 2 hari kemudian.",bintang 3
dgn hrg segitu sih lumayan bagus,bintang 3
"Sudah terima. Barang sesuai gambar, respon cepat....",bintang 3
bagus tapi ada 1 kecacatan,bintang 3
"Sering Lepas,, kecuali Sol Dalem nya di Copot",bintang 3
,bintang 3
"model sepatu di kirimnya kok beda, saya pesan di resleting ada kancingnya, tapi yang di kirim tidak ada kancingnya, mana ini barang pesanan orang😭",bintang 3
brg yg dtg ga sesuai yg diharapkan... Meskipun dgn alasan hbs..... Yg penting tanggung jawab.... ,bintang 3
Barang nya di tempat ini bos,bintang 3
sip ka makasih kalau bisa nanti saya mau psan lagi tpi harus cepet ya,bintang 3
Yaa.................,bintang 3
sudah sampai dngn slamat,bintang 3
Barang bagus sesuai pesanan,bintang 3
"Saya pesennya nomor 43 bang, yg datang 42, jadinya agak sempit..",bintang 3
"Lem & jahitan rapi, Modelnya keren 😎. Ringan dipakai, Ukuran pas di kaki dan Nyaman tapi bahannya tdk terlalu meyakinkan tahan lama",bintang 3
jahitan sol nya jelek bener nampak sekali dan kurang rapih.... di foto penjualan gak ada jahitan  sol. (sesuai harga kali y).,bintang 3
Lumayan dr ulasan sampai pengiriman sesuai estimasi,bintang 3
ndak ada stock.,bintang 3
lumayan lah... hnya saja tdk sma persis dg yg di gambar.....semoga awet n gk sakit di bagian atas kaki,bintang 3
Box tdak sesuai,bintang 3
"invoice 39, yang dikirim 40",bintang 3
.,bintang 3
dikirim 43 saya order 44,bintang 3
"lain banget sm yg difoto , warnany ktuaan, ya sesuai harga sih😭😭😭 makasih",bintang 3
barang oke keren. seller-nya yg ga ok. yg penting barang kejual. maen iyain aja. meski ga ready stock. jd dr ekspektasi 1-2 hari (krn jarak deket) jd hampir 2 minggu,bintang 3
so so la,bintang 3
,bintang 3
"Thx barang SDH diterima.
Hrg LBH mahal dr produk yg sama dan sejenis mungkin perlu dipertimbangkan LG kdpnya hal hrg spy omzet bisa LBH bagus.",bintang 3
sesuai gambar enggak sihh ? .kecewa sih sangat makasih lo yang di gambar nya bagus banget yang dateng kek gini .,bintang 3
Seharusnya penjual lebih teliti..jangan pesan warna merah dikirim hitam....jika memang kosong warna tersebut harusnya beritahu jangan seenaknya kirim aja warna yang g ses... ,bintang 3
.,bintang 3
kardus penyok tp isi aman,bintang 3
sudah sampai dngn slamat,bintang 3
"Ada harga ada kualitas, barang premium ya bukan original bnib",bintang 3
kwalitas barang ok..tapi sayang box sepatunya replika tidak ada barcode dan ukuran size.. seharusnya seller kasih penjelasan di deskripsinya..,bintang 3
,bintang 3
barang yang dikirim lama prosesnya dan pengiriman nya bukan pada lokasi penjualan,bintang 3
saya sudah pesan sameday dan pesan pada pagi hari tetapi baru dikirim besoknya. saya sengaja pesan sameday karena urgent untuk keperluan besoknya tetapi tidak dikirim di... ,bintang 3
kasar pembuatannya malum palsu tapi jangan bilang ori  atuh,bintang 3
"Barang dari jne cepat, proses dari toko lama. Tapi ok lah",bintang 3
"Barang sudah sampai dengan selamat.
makasih.",bintang 3
"barang sudah sampai gan, barangnya oke, pelayanannya jga oke....makasih banyak y.....salam dari jepara",bintang 3
sesuai harga loh gan... hahahahaha.... lumayan dri pada gak sma sekali. sukses gan..,bintang 3
Terimakasih paket sudah saya terima dengan baik,bintang 3
terimakasih kak pelayananya.................,bintang 3
Minta.nya warna hitam putih d.kasih biru putih....pengiriman lambat. Baik lah dr pd nggak.,bintang 3
brg ud saia terimaa thanks yaa,bintang 3
"ini sandal mah bukan kulit / kulit kalek imitasi dgn harga  segitu mah mahal, saya kira kulit beneran. 
maaf saya beri bintang***",bintang 3
barang lumayan lar.sesuai dgn harga,bintang 3
"barang sudah diterima,tapi tidak sesuai janji gift kaos kakinya ga ada,terimaksih",bintang 3
enak di pakai saya suka,bintang 3
Not bet lah,bintang 3
"maaf gan ane kasih bintang 3. produk keliatannya bgus gan. tp sayang di ane sempit pdhl no. 47. udh ane ukur panjangnya bner sih 31,5 cm. tp bagian solnya kenapa tertulis... ",bintang 3
Barang sudah diterima thanks ya,bintang 3
"bagus sih.. tapi bahan dalam nya seperti sisa2 material sepatu lain, ada yg terpotong dan bolong di bagian dalam.",bintang 3
di tempat lain ada yg jauh lebih murah tp udah terlanjur pesan ya sudah..,bintang 3
"Barang mirip gambar, tapi benerannya sepatu ini panjang banget, kualitas barang buat ukuran harga 220rb ya cukup lah...",bintang 3
"Barang ori bagus, pengiriman cepat, dpt box tambahan, chat admin pun responsif. tp sayang bgt tokonya gak terima tukar size padahal jaman skrg toko yg fleksibel bisa tuka... ",bintang 3
,bintang 3
"3 dulu ya, soalnya sellernya slow respon, pengirimannya lama juga",bintang 3
"Barang mantap, sesuai pesanan, seller ramah👍",bintang 5
